,DATE,Station,AMB_TEMP,CO,NO,NO2,NOX,O3,PM10,PM25,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Avg
332,28-11-2018,Newport,83.58333333,3.3625,226.8083333,199.375,2.491666667,1.025,19.66666667,18.78333333,8.216666667,22.75,30.875,6.770833333,75.08333333,28.375,18.78333333,50
333,29-11-2018,Newport,88.29166667,2.516666667,157.45,163.25,1.825,0.854166667,21.29166667,9.233333333,3.129166667,14.0375,17.09166667,13.40416667,49.08333333,9.958333333,9.233333333,38
334,30-11-2018,Newport,85.04166667,2.4875,222.0333333,234.725,1.770833333,1.058333333,20.41666667,9.333333333,3.466666667,12.4875,15.95833333,17.48333333,56.54166667,9.333333333,9.333333333,47
335,01-12-2018,Newport,83.29166667,2.179166667,241.75,191.6958333,3.129166667,1.020833333,19.375,15.28333333,1.358333333,11.3375,12.60416667,27.5,50.16666667,15.58333333,15.28333333,47
336,02-12-2018,Newport,77.375,2.408333333,210.25,217.4916667,3.341666667,0.875,19.5,32.375,1.758333333,11.44583333,13.1625,31.20833333,90.16666667,32.375,32.375,52
337,03-12-2018,Newport,74.33333333,3.291666667,270.875,228.6875,1.7875,1.054166667,18.125,11.6,2.216666667,12.20833333,14.51666667,25.35,54.5,24.16666667,11.6,51
338,04-12-2018,Newport,83.58333333,1.666666667,154.4583333,147.25,3.8625,1.104166667,18,30.56666667,1.454166667,12.16666667,13.67916667,33.25,94.33333333,34.16666667,30.56666667,45
339,05-12-2018,Newport,72.125,3.75,226,205.3375,2.229166667,0.8875,19.58333333,40.45833333,2.833333333,17.20833333,20.04166667,26.75,100.9583333,40.45833333,40.45833333,55
340,06-12-2018,Newport,75.04166667,4.516666667,174.4958333,213.2916667,1.966666667,1.125,18.5,23.83333333,3.275,16.73333333,19.875,15.09166667,79.125,29.45833333,23.83333333,47
341,07-12-2018,Newport,84.625,2.670833333,219.25,187.875,2.433333333,0.933333333,16.875,15,1.758333333,11.35833333,13.1875,25.70833333,51,20.58333333,15,45
342,08-12-2018,Newport,83.20833333,2.408333333,219.2458333,213.2625,2.675,0.883333333,17.5,35.70833333,2.154166667,12.32083333,14.49166667,26.48333333,80.375,35.70833333,35.70833333,53
343,09-12-2018,Newport,74.54166667,3.016666667,257.875,219.3791667,1.833333333,1.029166667,17.66666667,27.75,5.054166667,18.58333333,23.79166667,16.14583333,76.54166667,27.75,27.75,54
344,10-12-2018,Newport,76.75,3.983333333,240.2916667,240.5,2.729166667,1.1625,18.5,24.75,2.604166667,12.1625,14.76666667,26.9875,66.75,25.91666667,24.75,53
345,11-12-2018,Newport,76.54166667,2.016666667,264.8916667,252.9166667,1.754166667,1.129166667,19.79166667,39.79166667,7.75,15.84166667,23.5,32.49166667,103.6666667,39.79166667,39.79166667,62
346,12-12-2018,Newport,77.75,3.5875,189.4166667,205.9416667,1.579166667,1.066666667,21.29166667,40.375,5.429166667,17.6,23.22083333,25.20416667,97.95833333,40.375,40.375,53
347,13-12-2018,Newport,74.70833333,2.883333333,184.4791667,184.9583333,1.775,1.079166667,22.83333333,46.20833333,11.89583333,19.37083333,31.35416667,22.72916667,113.9166667,46.20833333,46.20833333,55
348,14-12-2018,Newport,72.20833333,3.141666667,134,115.8333333,1.354166667,1.083333333,22.125,51.41666667,5.258333333,19.8625,25.09166667,18.8,116.2916667,51.41666667,51.41666667,46
349,15-12-2018,Newport,76.91666667,3.6625,223.3708333,195.1208333,1.966666667,1.095833333,21.125,40.75,1.9125,16.4125,18.29166667,23.26666667,100.25,40.75,40.75,54
350,16-12-2018,Newport,77,4.15,259.1666667,241.4166667,2.354166667,1.045833333,17.25,23.875,2.916666667,13.39583333,16.42916667,20.68333333,81.16666667,23.875,23.875,54
351,17-12-2018,Newport,76.25,2.920833333,177.8333333,169.25,4.0125,0.9375,15.95833333,29.58333333,1.816666667,14.72916667,16.67916667,24.87916667,62.625,29.58333333,29.58333333,44
352,18-12-2018,Newport,69.04166667,2.929166667,235.1666667,210.9166667,2.8,0.825,18.83333333,37.45833333,12.55416667,18.66666667,31.29166667,27.3375,92.08333333,37.45833333,37.45833333,56
353,19-12-2018,Newport,72.83333333,3.816666667,156.9833333,191.7125,2.025,0.995833333,19.91666667,45.91666667,4.854166667,16.2625,21.20833333,31.90833333,103.375,45.91666667,45.91666667,51
354,20-12-2018,Newport,77.58333333,3.516666667,204.2083333,191.0416667,1.595833333,1.1875,19.875,50.625,6.475,24.29166667,30.79166667,15.42916667,131.5833333,50.625,50.625,58
355,21-12-2018,Newport,74.04166667,4.666666667,189.125,191.3708333,3.666666667,1.495833333,14.29166667,27.75,2.016666667,7.816666667,9.766666667,30.5,75.875,27.75,27.75,46
356,22-12-2018,Newport,69,2.445833333,161.5833333,161.7083333,5.925,0.975,15.875,60.5,2.9375,15.1875,18.00833333,31.13333333,108.2083333,61.58333333,60.5,52
357,23-12-2018,Newport,66.5,4.316666667,148.2125,173.8375,1.816666667,0.691666667,19.16666667,83.41666667,6.429166667,18.83333333,25.32083333,34.84583333,152.0416667,83.41666667,83.41666667,61
358,24-12-2018,Newport,72.875,4.5375,274.8583333,261.275,2.191666667,1.133333333,19.875,43.29166667,4.925,17.52083333,22.54166667,26.65,104.25,43.29166667,43.29166667,63
359,25-12-2018,Newport,78.29166667,2.7625,205.4291667,199.5,1.725,1.108333333,19.41666667,53.20833333,3.083333333,13.825,16.8625,21.89583333,92.875,53.20833333,53.20833333,55
360,26-12-2018,Newport,85.375,1.945833333,214.625,219.7083333,2.25,1.170833333,20.91666667,38.83333333,1.954166667,12.99166667,14.99166667,28.33333333,58.41666667,38.83333333,38.83333333,52
361,27-12-2018,Newport,69.95833333,3.075,162.7083333,145.4166667,3.383333333,1.2625,20.95833333,52.775,3.25,15.52083333,18.73333333,27.05,82.5,58.625,52.775,48
362,28-12-2018,Newport,77.04166667,3.391666667,261.5833333,263.3125,3.0125,1.5,12.65833333,27.73333333,4.133333333,16.3375,20.54583333,17.09166667,50.83333333,35.83333333,27.73333333,55
363,29-12-2018,Newport,72.20833333,3.55,156.8333333,153.5,6.445833333,1.283333333,11.14583333,52.95833333,1.895833333,10.63333333,12.49166667,26.1125,64.625,52.95833333,52.95833333,46
364,30-12-2018,Newport,62.58333333,2.570833333,139.6291667,202.325,2.870833333,0.758333333,13.9875,68,7.929166667,19.66666667,27.5,11.2,92.16666667,68,68,53
365,31-12-2018,Newport,72.04166667,4.145833333,179.2916667,172.4458333,1.916666667,0.770833333,17.66666667,44.33333333,6.025,18.08333333,24.16666667,15.92916667,81.29166667,44.33333333,44.33333333,49
366,01-01-2019,Newport,79.41666667,3.925,226.3208333,226.0833333,3.2,0.954166667,16.04166667,14.475,3.004166667,9.854166667,12.9,26.16666667,38.70833333,18.33333333,14.475,47
367,02-01-2019,Newport,81.66666667,1.6625,222.0416667,191.125,4.175,0.7625,16.45833333,17.41666667,2.254166667,10.06666667,12.3125,27.66666667,49,17.41666667,17.41666667,45
368,03-01-2019,Newport,78.70833333,2.525,185.5,194.1708333,3.4625,1.145833333,17.41666667,19.79166667,2.154166667,9.929166667,12.07083333,24.95833333,47.875,19.79166667,19.79166667,43
369,04-01-2019,Newport,79.41666667,2.220833333,216.9166667,191.7208333,4.0125,1.020833333,17.70833333,26.83333333,3.4375,11.6375,15.02083333,20.07083333,58.25,26.83333333,26.83333333,47
370,05-01-2019,Newport,81.41666667,2.370833333,175.125,181.0083333,3.429166667,1.066666667,19.41666667,25.875,1.620833333,11.77083333,13.39583333,25.08333333,65.54166667,25.875,25.875,44
371,06-01-2019,Newport,79.83333333,2.608333333,209.0916667,210.875,3.570833333,1.1875,18.25,27.125,3.233333333,11.95,15.22083333,20.75,52.04166667,27.125,27.125,48
372,07-01-2019,Newport,80.45833333,2.316666667,231.375,181.7125,3.395833333,0.5875,15.79166667,17.00833333,1.879166667,9.183333333,11.05833333,27.16666667,37.95833333,17.83333333,17.00833333,44
373,08-01-2019,Newport,77.54166667,1.841666667,181.5,163.2916667,4.916666667,0.6125,16.25,27.70833333,1.779166667,11.3125,13.05,27.875,56.08333333,27.70833333,27.70833333,43
374,09-01-2019,Newport,73.33333333,3.870833333,198.0833333,212.9583333,3.916666667,0.929166667,16.125,27.83333333,2.45,11.80833333,14.2875,25.675,63.625,27.83333333,27.83333333,48
375,10-01-2019,Newport,78.75,3.1875,225.9916667,246.4166667,2.75,0.916666667,18.66666667,22.025,0.9375,8.358333333,9.2,30.16666667,52.70833333,23.79166667,22.025,50
376,11-01-2019,Newport,82.04166667,1.9625,231.3333333,209.6666667,4.066666667,1.120833333,17.125,19.85833333,2.304166667,9.741666667,12.125,23.20833333,37.79166667,22.79166667,19.85833333,47
377,12-01-2019,Newport,83.875,1.783333333,197.4833333,190.3333333,4.525,1.604166667,15.20833333,32.33333333,2.479166667,11.65,14.10833333,37.79166667,68.66666667,32.33333333,32.33333333,49
378,13-01-2019,Newport,65.875,2.8375,213.8333333,202.3541667,4.241666667,1.333333333,15.75,59.20833333,6.429166667,19.075,25.44583333,30.81666667,110.625,59.20833333,59.20833333,59
379,14-01-2019,Newport,72.83333333,3.866666667,187.9166667,197.8333333,1.8875,1.2625,16.16666667,54.95833333,6.133333333,16.64583333,22.77083333,29.52916667,115.75,54.95833333,54.95833333,56
380,15-01-2019,Newport,81.25,3.029166667,165.7,184.6,2.1875,1.125,15,54.08333333,1.629166667,12.03333333,13.69583333,34.04166667,113.6666667,54.08333333,54.08333333,53
381,16-01-2019,Newport,72.45833333,3.116666667,202.375,181.5,4.504166667,1.158333333,13.79166667,38.70833333,1.704166667,11.2125,12.89166667,36.25,84,38.70833333,38.70833333,50
382,17-01-2019,Newport,61.625,3.854166667,246.0791667,213.8708333,3.420833333,0.983333333,15.16666667,45.08333333,5.845833333,14.52083333,20.4,32.47916667,88.70833333,45.08333333,45.08333333,57
383,18-01-2019,Newport,73.20833333,2.845833333,233.9208333,245.5541667,1.9,1.2625,17.5,63,2.320833333,12.5875,14.925,34.70833333,118.25,63,63,64
384,19-01-2019,Newport,76.54166667,3.7875,215.9583333,181.2083333,2.0625,1.129166667,18.54166667,72.70833333,6.204166667,18.9625,25.33333333,29.67916667,130.875,72.70833333,72.70833333,62
385,20-01-2019,Newport,77.41666667,2.9875,198.9458333,187.7666667,1.558333333,1.0375,18.83333333,66.04166667,7.491666667,23.33333333,30.875,15.30833333,140.375,66.04166667,66.04166667,61
386,21-01-2019,Newport,80.875,4.333333333,234.5708333,210.4166667,2.466666667,1.425,18,48.79166667,3.370833333,14.8125,18.19166667,25.8875,109.6666667,48.79166667,48.79166667,59
387,22-01-2019,Newport,79.58333333,4.020833333,286.6666667,278.375,3.195833333,1.304166667,17.625,79.45833333,2.975,18.4875,21.45833333,29.775,154.7916667,79.45833333,79.45833333,76
388,23-01-2019,Newport,77.75,4.833333333,230.775,228.6666667,2.65,1.3125,16.70833333,84.08333333,1.679166667,13.72083333,15.32916667,43.33333333,161.4583333,84.08333333,84.08333333,71
389,24-01-2019,Newport,73.91666667,5.170833333,266.7083333,247.6666667,3.920833333,1.2375,15.45833333,53.79166667,1.858333333,11.37083333,13.15833333,40.54166667,123.7083333,53.79166667,53.79166667,65
390,25-01-2019,Newport,79.375,2.879166667,249.9166667,260.75,2.870833333,1.229166667,16.58333333,37.25,1.233333333,10.95,12.1125,38.875,86.41666667,37.25,37.25,59
391,26-01-2019,Newport,68.33333333,2.791666667,228.85,223.2208333,3.375,1.145833333,15.95833333,33.33333333,2.279166667,9.729166667,12.09166667,38.5,83.79166667,33.33333333,33.33333333,53
392,27-01-2019,Newport,68.41666667,2.720833333,241.375,210.825,2.05,1.270833333,17.54166667,36.45833333,5.15,14.31666667,19.38333333,27.08333333,83.58333333,36.45833333,36.45833333,54
393,28-01-2019,Newport,73.95833333,2.8875,263.8791667,225.0833333,2.104166667,1.2,17.75,50.75,4.5625,20.44583333,24.91666667,27.55833333,107.3333333,50.75,50.75,62
394,29-01-2019,Newport,71.375,4.65,243.4166667,236.6208333,2.4875,1.008333333,18.04166667,60,5.166666667,18.24583333,23.3125,32.15416667,120.625,61.95833333,60,64
395,30-01-2019,Newport,71.375,3.254166667,178.3875,181.3958333,1.929166667,1.2875,20.33333333,64.70833333,8.870833333,21.7375,30.59583333,29.60833333,132.625,64.70833333,64.70833333,59
396,31-01-2019,Newport,63.91666667,4.3,251.7833333,243,2.295833333,1.058333333,20.58333333,65.54166667,5.175,23.20833333,28.58333333,23.67916667,143.0833333,65.54166667,65.54166667,68
397,01-02-2019,Newport,76.33333333,5.0375,268.1458333,265.05,2.716666667,1.379166667,19.04166667,42.675,2.6375,12.3625,14.97916667,27.05,115.4583333,47.5,42.675,63
398,02-02-2019,Newport,86.75,1.7875,202.25,208.9458333,2.275,1.154166667,23.08333333,47.5,4.283333333,16.89583333,21.32916667,25.175,104,47.5,47.5,57
399,03-02-2019,Newport,77.20833333,3.866666667,199.1041667,190.2166667,1.7125,1.191666667,22.41666667,48.70833333,3.183333333,16.70833333,19.75,18.57916667,112.0833333,48.70833333,48.70833333,55
400,04-02-2019,Newport,75.66666667,2.675,190.75,223.85,2.6375,0.995833333,21.66666667,29.5,2.720833333,14.22083333,16.925,25.47916667,72.79166667,30.79166667,29.5,50
401,05-02-2019,Newport,78.08333333,2.966666667,274.5833333,276.5833333,2.579166667,1.733333333,19.70833333,42.66666667,1.758333333,13.90833333,15.70833333,29.99166667,98.79166667,42.66666667,42.66666667,63
402,06-02-2019,Newport,81.20833333,2.304166667,253.1416667,235.5833333,3.4,1.291666667,17.375,17.975,1.9625,10.23333333,11.9375,34.875,56.41666667,18.45833333,17.975,51
403,07-02-2019,Newport,72.375,2.470833333,205.7916667,229.4583333,4.2,1.25,16,18.66666667,1.441666667,8.608333333,9.945833333,32.08333333,46.04166667,18.66666667,18.66666667,46
404,08-02-2019,Newport,75.66666667,2.2875,184.2916667,182.5,3.725,1.170833333,15.95833333,25,2.095833333,8.925,10.99583333,26.66666667,48.75,25,25,43
405,09-02-2019,Newport,80.75,1.620833333,234.5416667,218.9583333,2.8875,1.05,17.16666667,20.79166667,2.0125,8.766666667,10.72916667,29.875,47.29166667,20.79166667,20.79166667,48
406,10-02-2019,Newport,80.33333333,1.608333333,174,158,3.079166667,1,18.29166667,25.625,1.341666667,8.266666667,9.595833333,31.79166667,50.54166667,25.625,25.625,41
407,11-02-2019,Newport,77.41666667,1.6875,221.75,237.25,3.5,1.525,17.875,27.54166667,1.116666667,7.845833333,9,36.45833333,68.08333333,27.54166667,27.54166667,52
408,12-02-2019,Newport,74.5,2.341666667,270.2916667,273.875,3.6625,1.0375,19.66666667,66.25,1.066666667,8.083333333,9.15,35.79166667,126.3333333,66.25,66.25,69
409,13-02-2019,Newport,77.75,2.579166667,228.575,237.625,2.845833333,1.258333333,20.375,56.95833333,2.279166667,13.19166667,15.50416667,24.125,118,56.95833333,56.95833333,61
410,14-02-2019,Newport,76,3.4875,229.2083333,240.525,3.333333333,1.55,16.19583333,24.90416667,1.125,6.279166667,7.220833333,36.175,65.19583333,25.57083333,24.90416667,51
411,15-02-2019,Newport,59.69583333,2.129166667,225.7041667,211.8208333,2.895833333,1.408333333,19.91666667,43.5,1.633333333,8.8875,10.53333333,42.58333333,121.375,43.5,43.5,56
412,16-02-2019,Newport,78.20833333,2.591666667,226.7083333,221.4583333,2.008333333,1.220833333,23.54166667,58.54166667,2.883333333,12.2125,15.1375,44.1625,135.9166667,58.54166667,58.54166667,63
413,17-02-2019,Newport,74,3.6375,190.3291667,189.0041667,1.420833333,1.1375,19.95833333,37.125,2.85,11.56666667,12.33333333,23.04166667,103.5,38.45833333,37.125,50
414,18-02-2019,Newport,77.41666667,5.058333333,232.3333333,238.4416667,3.979166667,1.233333333,17.08333333,21.08333333,1.483333333,9.808333333,11.26666667,32.66666667,58.20833333,21.08333333,21.08333333,51
415,19-02-2019,Newport,72.375,2.4625,238.5,188.2916667,3.85,0.916666667,17.20833333,27.83333333,1.5125,9.408333333,10.94166667,32.66666667,64.54166667,27.83333333,27.83333333,49
416,20-02-2019,Newport,81.25,1.704166667,197.6666667,207.5833333,3.65,1.158333333,17.29166667,23.95833333,1.7,7.745833333,9.429166667,39.66666667,53.41666667,23.95833333,23.95833333,47
417,21-02-2019,Newport,78.25,1.4875,219.5833333,221.9166667,4.525,1.1875,18.08333333,33.75,1.070833333,8.579166667,9.545833333,44.91666667,83.625,33.75,33.75,53
418,22-02-2019,Newport,73.125,2.545833333,212.7083333,227.0416667,3.533333333,1.275,17.75,75.25,1.6625,12.425,14.10416667,43.4625,160.4166667,75.25,75.25,67
419,23-02-2019,Newport,79.29166667,4.825,249,249.75,1.725,1.420833333,18.625,79.41666667,1.366666667,9.4125,10.7875,45.04166667,200.5833333,99.41666667,99.41666667,77
420,24-02-2019,Newport,80.95833333,1.625,225.025,199.675,2.104166667,1.233333333,20.83333333,74.66666667,3.583333333,16.3375,19.9,25.975,166.9583333,74.66666667,74.66666667,66
421,25-02-2019,Newport,76.20833333,2.708333333,252.5,187.9583333,1.458333333,0.929166667,22.25,49.25,2.141666667,15.39583333,17.40833333,27.9375,96.29166667,49.25,49.25,57
422,26-02-2019,Newport,75.625,4.016666667,226.8333333,212,2.7625,1.666666667,19.45833333,54.33333333,1.925,10.45833333,12.47083333,33.54166667,98.79166667,54.33333333,54.33333333,58
423,27-02-2019,Newport,82.29166667,1.825,219.725,202.0333333,2.279166667,1.304166667,23.54166667,52.16666667,3.1,11.09166667,14.19583333,39.84583333,95.54166667,52.16666667,52.16666667,57
424,28-02-2019,Newport,74.125,2.554166667,216.7083333,178.5833333,2.020833333,1.520833333,15.375,18.31666667,1.8125,10.57916667,12.37916667,30.32083333,43.91666667,19.70833333,18.31666667,44
425,01-03-2019,Newport,77.83333333,1.875,229,206.125,4.3125,0.633333333,13.45833333,23.83333333,1.266666667,9.2625,10.60833333,32.83333333,55.54166667,23.83333333,23.83333333,48
426,02-03-2019,Newport,74.5,1.5875,123.25,122.625,3.633333333,0.741666667,16.33333333,33.41666667,0.7375,11.6625,12.41666667,44.95833333,73.125,33.41666667,33.41666667,40
427,03-03-2019,Newport,57.04166667,3.5375,205.7375,201.4583333,2.816666667,1,18.45833333,54.41666667,1.804166667,12.65416667,14.475,53.42083333,105.5833333,54.41666667,54.41666667,57
428,04-03-2019,Newport,66.04166667,4.241666667,238.0541667,216.625,1.7375,1.5625,19.04166667,61.33333333,1.5375,13.32083333,14.87916667,54.8875,122.4166667,61.33333333,61.33333333,63
429,05-03-2019,Newport,71.25,4.0625,201.7916667,203.6666667,1.741666667,1.554166667,19.91666667,64.33333333,4.145833333,16.31666667,20.41666667,49.30833333,127.6666667,64.33333333,64.33333333,61
430,06-03-2019,Newport,65,3.345833333,154.8833333,150.7083333,1.770833333,1.3,21.20833333,66.91666667,3.470833333,21.63333333,25.08333333,45.30416667,127.9583333,66.91666667,66.91666667,55
431,07-03-2019,Newport,60.58333333,4.141666667,187.25,170.4583333,1.541666667,1.308333333,22.375,53.5,1.341666667,16.05833333,17.32083333,42.9,101.0416667,53.5,53.5,53
432,08-03-2019,Newport,68.83333333,3.033333333,191.75,189.625,1.525,1.254166667,23.20833333,49.41666667,1.320833333,10.55833333,11.88333333,37.37083333,88.08333333,49.41666667,49.41666667,52
433,09-03-2019,Newport,72.04166667,3.558333333,224.9166667,225.625,2.325,1.583333333,20.83333333,34.16666667,2.216666667,13.59166667,15.7625,40.58333333,107.375,34.16666667,34.16666667,56
434,10-03-2019,Newport,72.91666667,5.258333333,274.75,250.1666667,3.483333333,1.191666667,21.70833333,42.25,3.4625,14.3375,17.78333333,35.37916667,104.5,42.25,42.25,63
435,11-03-2019,Newport,74.375,3.4,206.375,207.2083333,2.029166667,1.2,24.16666667,41.75,3.866666667,13.49166667,17.45833333,22.25,81.79166667,41.75,41.75,53
436,12-03-2019,Newport,76.45833333,3.808333333,206.75,209.9583333,2.125,1.533333333,18.54166667,32.54166667,0.758333333,12.04583333,12.7875,36.83333333,81.70833333,32.54166667,32.54166667,51
437,13-03-2019,Newport,68.91666667,2.5,255.0416667,246.4583333,3.895833333,1,19,32.875,2.333333333,13.49166667,15.75833333,32.125,78.66666667,32.875,32.875,56
438,14-03-2019,Newport,71.375,3.279166667,249.525,227.4625,2.770833333,0.954166667,20.91666667,78.58333333,3.941666667,13.9875,17.92916667,37.47916667,98.20833333,78.58333333,78.58333333,66
439,15-03-2019,Newport,77.375,3.104166667,220.0416667,223.5833333,2.170833333,1.525,22.91666667,69.80416667,2.591666667,13.06666667,15.87916667,40.0625,108.25,1698.041667,69.04166667,172
440,16-03-2019,Newport,75.33333333,3.7125,221.4583333,181.0833333,1.483333333,1.116666667,24.58333333,73.7,2.570833333,10.90833333,13.54166667,20.22916667,51.5,565.4166667,73.7,89
441,17-03-2019,Newport,80.16666667,1.983333333,215.2916667,213.25,1.845833333,1.6125,25.25,28.25,4.116666667,11.12916667,15.2,21.55416667,59.08333333,28.25,28.25,50
442,18-03-2019,Newport,79.29166667,3.8625,181.2083333,186.7916667,1.966666667,1.783333333,25.58333333,22.66666667,3.191666667,9.641666667,12.8875,15.59583333,47.95833333,22.66666667,22.66666667,43
443,19-03-2019,Newport,77.95833333,3.175,233.0833333,226.9166667,2.170833333,1.679166667,21.5,37.64166667,2.883333333,15.96666667,18.875,26.79166667,83,40.5,37.64166667,56
444,20-03-2019,Newport,79.625,4.55,244,221.0833333,2.495833333,1.125,24.45833333,43.41666667,2.7125,14.44166667,17.09583333,30.25833333,90.08333333,43.41666667,43.41666667,58
445,21-03-2019,Newport,74.625,3.7125,161.3458333,158.2916667,1.4875,1.141666667,25.91666667,39.91666667,5.8875,13.5625,19.35833333,26.7375,77.5,39.91666667,39.91666667,46
446,22-03-2019,Newport,75.91666667,3.233333333,222.0833333,215.2875,1.6125,1.270833333,24.45833333,43.23333333,2.408333333,8.641666667,11.06666667,24.75,85.95833333,45.95833333,43.23333333,54
447,23-03-2019,Newport,83,1.816666667,185.4166667,183.0833333,1.783333333,1.0375,22.20833333,36.875,1.2375,12.2,13.47083333,46.375,79.75,36.875,36.875,50
448,24-03-2019,Newport,70.04166667,3.733333333,296.4583333,267.875,3.266666667,1.3625,21.5,43.53333333,2.533333333,14.06666667,16.5875,34.22916667,90.41666667,43.75,43.53333333,64
449,25-03-2019,Newport,74.375,4.608333333,240.875,181.75,2.725,1.079166667,22.29166667,18.925,2.083333333,11.62916667,13.11666667,38.2,48.5,22.33333333,18.925,47
450,26-03-2019,Newport,77.04166667,6.15,263.0833333,256.7625,3.154166667,1.533333333,22.95833333,28.78333333,2.9875,12.95833333,15.91666667,39.02083333,65.625,30.875,28.78333333,58
451,27-03-2019,Newport,75,6.341666667,206.6625,202.5416667,2.4125,1.495833333,22.5,25.925,1.620833333,10.65416667,12.1625,44.66666667,49.125,26.91666667,25.925,48
452,28-03-2019,Newport,76.20833333,3.7625,256.4166667,253.7083333,3.2875,1.279166667,21.91666667,35.41666667,1.779166667,12.0625,13.55833333,42.41666667,71.70833333,35.41666667,35.41666667,58
453,29-03-2019,Newport,74.75,4.183333333,242.8916667,254.875,2.704166667,1.4,22.125,24.125,1.233333333,11.62083333,12.90416667,36.04166667,58.79166667,28.45833333,24.125,54
454,30-03-2019,Newport,79.625,2.983333333,199.4708333,181.9166667,2.995833333,1.075,22.04166667,28.81666667,2.316666667,12.03333333,14.37083333,31.5,60.375,30.66666667,28.81666667,47
455,31-03-2019,Newport,83.45833333,2.308333333,188.6791667,196.9166667,2.0625,1.129166667,23.625,48.5,1.808333333,12.43333333,14.25416667,42.76666667,90.04166667,48.5,48.5,54
456,01-04-2019,Newport,76.16666667,5.391666667,250.6666667,259.4583333,3.05,1.6625,21.66666667,57.54166667,1.620833333,10.49166667,12.0125,51.5,103.9583333,61.41666667,57.54166667,65
457,02-04-2019,Newport,79.45833333,2.604166667,219.0208333,212.4166667,2.429166667,1.55,15.99166667,23.41666667,1.433333333,7.408333333,8.425,28.7,49.2,28.53333333,23.41666667,47
458,03-04-2019,Newport,60.78333333,1.891666667,117.425,119.9083333,2.25,1.2375,23.70833333,14.51666667,3.033333333,13.31666667,16.43333333,13.65833333,39.70833333,20.125,14.51666667,31
459,04-04-2019,Newport,87.41666667,1.95,149.125,135.9166667,1.841666667,1.475,21.54166667,17.24166667,1.291666667,9.125,10.41666667,35,32.41666667,19.75,17.24166667,37
460,05-04-2019,Newport,82.375,2.116666667,199.375,196.2083333,3.4625,1.258333333,18.5,38.25,1.225,9.2625,10.52916667,52.29166667,76.29166667,38.25,38.25,52
461,06-04-2019,Newport,61.79166667,3.079166667,234.0041667,222.4583333,2.875,0.85,21,62.70833333,1.708333333,15.20416667,16.79166667,40.27083333,118.25,62.70833333,62.70833333,62
462,07-04-2019,Newport,74.54166667,5.0875,190.8375,190.4083333,1.858333333,1.2,21.29166667,42.525,3.404166667,17.6875,21.15,34.40416667,103.125,58.08333333,42.525,54
463,08-04-2019,Newport,81.25,3.4125,238.7083333,186.9916667,2.704166667,1.3625,19.45833333,38.01666667,1.090833333,12.36166667,13.42416667,39.25,83.41666667,39.58333333,38.01666667,54
464,09-04-2019,Newport,77.41666667,2.754166667,215.1791667,161.7083333,3.008333333,0.9125,19.41666667,47.34166667,1.570833333,18.48333333,20,25.05416667,102.6666667,49,47.34166667,53
465,10-04-2019,Newport,79.79166667,4.2125,221.1666667,209.9583333,1.983333333,0.8125,18.08333333,26.2,1.633333333,17.5,19.2,27.55416667,48.75,29.375,26.2,49
466,11-04-2019,Newport,85.04166667,3.0375,210.6958333,195.8,2.5,1.095833333,20.45833333,36.375,3.304166667,16.575,19.85833333,24.84166667,70.375,36.375,36.375,51
467,12-04-2019,Newport,84.33333333,2.858333333,210.2916667,203.375,1.258333333,1,20.66666667,26.74166667,3.795833333,18.0125,21.8,19.8,57.58333333,34.29166667,26.74166667,49
468,13-04-2019,Newport,87.29166667,2.5375,138.9166667,143.5,1.420833333,0.975,23.45833333,28.25,2.254166667,11.725,13.9375,47.46666667,60.25,28.25,28.25,42
469,14-04-2019,Newport,75.58333333,3.7375,229.25,215.6666667,1.7625,1.245833333,25.04166667,43.16666667,3.125,14.15,17.31666667,36.86666667,81.91666667,43.16666667,43.16666667,56
470,15-04-2019,Newport,79.25,3.558333333,196.0416667,196.0416667,1.566666667,1.408333333,25.875,32.25,2.595833333,13.40416667,16.11666667,25.175,61.375,32.25,32.25,48
471,16-04-2019,Newport,76.16666667,2.783333333,189.375,181.75,1.408333333,1.25,26.54166667,28.61666667,3.5,12.1125,15.59166667,17.11666667,54.41666667,31.33333333,28.61666667,45
472,17-04-2019,Newport,79.875,1.954166667,207,197.8333333,1.529166667,1.270833333,25.04166667,37.68333333,5.716666667,13.7625,18.32083333,29.975,70.41666667,39.375,37.68333333,52
473,18-04-2019,Newport,83.79166667,3.454166667,251.5291667,209.5416667,1.725,1.191666667,25.04166667,38.43333333,3.645833333,15.19583333,18.71666667,22.45833333,88.5,44.41666667,38.43333333,57
474,19-04-2019,Newport,83.625,3.383333333,179.9958333,192.7875,1.416666667,1.095833333,20.33333333,20.25,1.570833333,10.8125,12.47083333,35.70833333,40.29166667,21.625,20.25,44
475,20-04-2019,Newport,79.125,2.645833333,280.4166667,282.5416667,3.108333333,1.095833333,20.62916667,34.7125,1.554166667,9.191666667,10.70833333,44.3375,68.29583333,34.7125,34.7125,61
476,21-04-2019,Newport,70.75416667,3.091666667,221.2708333,248.5041667,1.991666667,1.033333333,25.625,46.04166667,2.641666667,11.7625,14.3125,47.02916667,99.5,49.29166667,46.04166667,60
