Date,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Average
24-05-2019,1.795833333,0.041666667,5.691666667,7.191666667,38.1625,38.08333333,26.83333333,26.83333333,74.5,2.6,1.8375,206.625,1.733333333,1.5,28.70833333,31
25-05-2019,1.733333333,0.0325,5.895833333,7.075,31.375,31.79166667,21.83333333,20.18333333,71.54166667,2.4875,1.766666667,175.25,1.9125,1.566666667,29.75,27
26-05-2019,1.695833333,0.053333333,6.341666667,7.2,21.175,27.95833333,17.33333333,17.33333333,67.33333333,1.795833333,1.766666667,174.75,2.466666667,2.254166667,29.58333333,26
27-05-2019,1.7,0.0725,8.766666667,11.18333333,19.33333333,23.625,16.625,16.625,68.20833333,3.241666667,1.7625,164.375,2.025,1.8,30.58333333,25
28-05-2019,1.6875,0.053333333,6.3125,7.958333333,16.225,22.45833333,14.25,14.25,66.29166667,1.745833333,1.741666667,190.1666667,1.766666667,1.504166667,30.04166667,26
29-05-2019,1.654166667,0.046666667,6.083333333,7.808333333,20.40833333,25.29166667,17.58333333,17.58333333,67.04166667,1.904166667,1.7,173.4166667,1.833333333,1.5375,30.54166667,25
30-05-2019,1.6625,0.06125,7.658333333,9.325,17.8375,27.04166667,18.58333333,17.04166667,64.375,2.2875,1.7125,188.3916667,1.870833333,1.566666667,30.08333333,26
31-05-2019,1.683333333,0.044583333,5.454166667,8.6125,17.12083333,30.58333333,17.83333333,17.83333333,67.95833333,2.9,1.733333333,182.625,1.991666667,1.808333333,29.95833333,26
01-06-2019,1.679166667,0.04125,5.541666667,6.45,19.7625,26.29166667,18.125,18.125,67,1.904166667,1.708333333,183.1666667,2.129166667,1.758333333,30.04166667,26
02-06-2019,1.704166667,0.072083333,9.1875,10.45416667,26.55416667,37.33333333,20.875,20.04166667,68.91666667,2.5125,1.775,189.9791667,1.854166667,1.508333333,29.20833333,29
03-06-2019,1.770833333,0.13875,13.0375,14.65833333,30.425,65.54166667,34.54166667,32.25833333,73.20833333,3.4,1.916666667,198.8916667,1.620833333,1.020833333,28.08333333,34
04-06-2019,1.8125,0.232916667,17.75416667,19.54166667,28.22083333,60,39.79166667,39.79166667,75.58333333,4.429166667,2.058333333,247.7083333,1.658333333,0.941666667,29.79166667,38
05-06-2019,1.825,0.184583333,14.7625,17.27083333,39.53333333,68.45833333,40.04166667,40.04166667,68.125,4.620833333,2.004166667,248.375,1.829166667,1.091666667,30.16666667,39
06-06-2019,1.704166667,0.07125,6.491666667,7.629166667,36.20833333,46.33333333,27.5,27.5,64.95833333,3.125,1.783333333,186.6666667,1.95,1.6875,30.375,30
07-06-2019,1.683333333,0.048333333,5.029166667,6.479166667,18.42083333,32.625,19.125,19.125,64.70833333,2.283333333,1.716666667,183.4583333,2.208333333,2.041666667,30.29166667,26
08-06-2019,1.6625,0.027916667,6.091666667,6.816666667,16.85833333,32.75,18.08333333,18.08333333,68.16666667,1.966666667,1.6875,169.5,2.095833333,1.820833333,29.54166667,26
09-06-2019,1.666666667,0.06125,6.808333333,8.116666667,17.87083333,27.75,16.45833333,16.03333333,75.20833333,1.55,1.745833333,174.1666667,1.645833333,1.454166667,29.625,26
10-06-2019,1.666666667,0.079583333,7.979166667,9.1875,21.22083333,33.79166667,19,16.90833333,70.20833333,2.154166667,1.75,145.3333333,1.808333333,1.558333333,28.41666667,25
11-06-2019,1.716666667,0.086666667,8.7875,10.7625,23.07916667,31.25,20.58333333,18.01666667,76.95833333,2.3,1.795833333,169.6666667,1.608333333,1.179166667,27.875,27
12-06-2019,1.766666667,0.10875,10.2125,13.55,28.77916667,42.70833333,22.04166667,17.525,82.45833333,3.829166667,1.883333333,267.8333333,2.4875,1.295833333,28.25,35
13-06-2019,1.775,0.152083333,12.87083333,14.25416667,29.48333333,48.54166667,26.58333333,23.425,82.45833333,2.545833333,1.941666667,219.25,1.433333333,0.745833333,28.83333333,33
14-06-2019,1.808333333,0.207083333,14.52083333,16.46666667,27.27083333,52.33333333,30.54166667,27.825,79.625,3.1,2.008333333,197.1666667,1.3875,0.9625,29,33
15-06-2019,1.7875,0.071666667,7.279166667,7.7875,37.23333333,47.54166667,31.04166667,31.04166667,77.58333333,2.5625,1.858333333,190.25,1.425,1.15,29.5,32
16-06-2019,1.7625,0.105833333,10.84583333,12.1625,30.15,51.29166667,28.20833333,28.20833333,70.5,2.929166667,1.875,195.1666667,1.5875,1.170833333,30.5,32
17-06-2019,1.745833333,0.0825,8.029166667,11.25416667,22.4,39.95833333,22.83333333,22.83333333,65.66666667,3.120833333,1.820833333,207.5833333,1.9,1.629166667,30.16666667,30
18-06-2019,1.7,0.063333333,7.216666667,9.045833333,26.975,38.75,21.91666667,21.91666667,66.83333333,2.391666667,1.770833333,223.1666667,1.8375,1.633333333,30,31
19-06-2019,1.7125,0.0725,6.558333333,8.979166667,20.27916667,36.79166667,21.29166667,21.29166667,70.625,2.7875,1.808333333,168.4583333,1.5,1.254166667,30.45833333,27
20-06-2019,1.7625,0.173333333,12.90833333,15.45833333,31.81666667,51.08333333,34.25,34.25,68.125,3.7,1.929166667,221.2916667,1.516666667,1.0125,30.41666667,34
21-06-2019,1.816666667,0.16625,13.73333333,14.72916667,38.5,69.20833333,45.58333333,45.58333333,69.5,4.545833333,1.983333333,252.2083333,1.716666667,0.933333333,30.5,40
22-06-2019,1.6875,0.045833333,4.75,6.175,29.25,49.5,23.58333333,23.2,66.75,3.041666667,1.7375,164.2916667,3.395833333,3.108333333,27.20833333,28
23-06-2019,1.675,0.079583333,5.2425,7.496666667,14.34166667,21.41666667,11.83333333,8.675,78.91666667,4.370833333,1.7375,154.8333333,2.958333333,2.658333333,26.94166667,23
24-06-2019,1.6875,0.065416667,5.716666667,7.470833333,13.425,34.20833333,20.29166667,15.14166667,75.75,1.508333333,1.7375,159.125,2.1875,2.220833333,30.375,25
25-06-2019,1.729166667,0.04375,4.025,4.879166667,25.20833333,60.70833333,37.04166667,37.04166667,69.04166667,1.620833333,1.758333333,180,2.758333333,2.633333333,30.375,31
26-06-2019,1.758333333,0.054166667,4.795833333,5.804166667,18.25416667,58.91666667,33.91666667,33.91666667,69.66666667,2.179166667,1.820833333,183.8333333,2.508333333,2.3,30.08333333,30
27-06-2019,1.754166667,0.0625,5.708333333,7.279166667,17.43333333,49.5,26.04166667,26.04166667,68.66666667,2.058333333,1.808333333,174,2.279166667,2.05,29.95833333,28
28-06-2019,1.7375,0.0325,5.383333333,6.295833333,17.8375,38.58333333,25.04166667,25.04166667,68.79166667,2.283333333,1.766666667,187.875,1.979166667,1.758333333,30.29166667,28
29-06-2019,1.770833333,0.08,9.654166667,10.76666667,22.975,57.5,38.25,38.25,71.08333333,2.866666667,1.85,205.1666667,1.766666667,1.304166667,29.83333333,33
30-06-2019,1.770833333,0.124166667,10.8375,12.47916667,31.69583333,55.58333333,38.625,35.05,71,2.458333333,1.895833333,173.125,1.466666667,1.141666667,29.125,32
01-07-2019,1.779166667,0.130416667,9.654166667,10.44583333,28.59583333,40.875,23.625,20.475,72.20833333,3.0625,1.9125,164.2083333,1.85,1.516666667,28.91666667,28
02-07-2019,1.716666667,0.085416667,7.454166667,8.65,17.99583333,24.83333333,17.04166667,15.30833333,69.79166667,1.979166667,1.795833333,141.375,2.0375,1.75,29.95833333,23
03-07-2019,1.716666667,0.062916667,7.175,8.8125,28.7375,30.04166667,16.625,14.625,68.16666667,3.095833333,1.7875,158.2916667,2.145833333,1.820833333,29.79166667,25
04-07-2019,1.729166667,0.057916667,5.329166667,6.125,16.94583333,28.125,13.16666667,12.13333333,69.29166667,1.983333333,1.795833333,156.7083333,2.5625,2.4625,29.54166667,24
05-07-2019,1.754166667,0.075416667,7.583333333,9.391666667,16.55416667,29.5,17.04166667,17.04166667,69.125,2.3875,1.816666667,146.8333333,2.25,2.095833333,29.25,24
06-07-2019,1.733333333,0.045833333,6.3375,8.816666667,19.60416667,26.875,13.95833333,13.16666667,69.04166667,1.766666667,1.783333333,147.625,2.304166667,2.241666667,28.5,23
07-07-2019,1.725,0.083333333,7.7875,9.3,19.35416667,22.95833333,13.91666667,12.35,68.08333333,1.7125,1.808333333,128.0416667,1.979166667,1.675,27.58333333,22
08-07-2019,1.741666667,0.135416667,11.47916667,13.0125,19.4125,28.45833333,16.08333333,14.725,75.33333333,4.3125,1.879166667,181.7791667,1.783333333,1.108333333,27.75,27
09-07-2019,1.745833333,0.11,9.883333333,11.45,28.21666667,31.375,17.54166667,14.525,73.91666667,1.391666667,1.870833333,173.6666667,1.875,1.208333333,29.33333333,27
10-07-2019,1.7875,0.1025,9.195833333,11.20833333,33.18333333,45.16666667,30.08333333,29.00833333,70.375,2.975,1.879166667,240.9166667,2.5375,1.520833333,29.33333333,34
11-07-2019,1.766666667,0.132083333,9.333333333,10.97916667,21.99166667,56.04166667,25.08333333,24.15,73.75,3.558333333,1.9,276.5833333,3.308333333,2.104166667,27.66666667,36
12-07-2019,1.716666667,0.012916667,4.170833333,4.9875,34.29166667,38.95833333,22.16666667,14.29166667,84.20833333,1.979166667,1.708333333,205.0833333,5.283333333,5.020833333,28.5,31
13-07-2019,1.708333333,0.018333333,3.3,4.695833333,20.45416667,18.66666667,11,11,70.75,1.233333333,1.725,171.3333333,3.270833333,3.1125,28.58333333,24
14-07-2019,1.741666667,0.1125,8.375,10.02083333,25.22083333,24.91666667,13.20833333,12.01666667,71,2.208333333,1.841666667,134.0416667,1.658333333,1.233333333,29.45833333,23
15-07-2019,1.775,0.14125,9.608333333,12.14583333,19.8125,31.83333333,15.125,15.125,69.5,3.370833333,1.925,224.2083333,2.3125,1,29.125,30
16-07-2019,1.829166667,0.205,13.24166667,15.47916667,26.43333333,38.5,21.16666667,20.24166667,69.875,3.091666667,2.020833333,191.0416667,1.658333333,0.808333333,28.79166667,29
17-07-2019,1.858333333,0.174166667,13.08333333,15.02083333,26.49166667,43.45833333,23.95833333,21.6,72.45833333,2.683333333,2.025,187.9583333,1.666666667,0.941666667,28.70833333,30
18-07-2019,1.904166667,0.23875,15.7875,18.025,23.22916667,42.5,23.20833333,22.73333333,73.625,2.654166667,2.15,201.0416667,1.579166667,0.995833333,29.29166667,31
19-07-2019,1.870833333,0.126666667,9.316666667,11.7125,37.5875,51,33.66666667,33.66666667,72.04166667,3.366666667,1.9875,234.7083333,1.791666667,1.283333333,29.75,35
20-07-2019,1.816666667,0.099583333,8.4375,9.766666667,33.07083333,47.45833333,32.79166667,32.79166667,69.20833333,4.345833333,1.916666667,214.2,1.8,0.929166667,30.29166667,33
21-07-2019,1.866666667,0.10125,9.420833333,10.53333333,38.38333333,59.45833333,42.125,42.125,71.66666667,3.4875,1.975,222.9583333,1.704166667,1.254166667,29.45833333,36
22-07-2019,1.770833333,0.10125,8.354166667,9.241666667,32.95833333,38.25,23.91666667,18.03333333,71.16666667,2.3875,1.879166667,168.075,1.820833333,1.275,28.66666667,28
23-07-2019,1.725,0.06375,5.2125,6.595833333,22.31666667,26.25,15.25,14.725,73.875,2.041666667,1.779166667,141.75,2.025,1.720833333,28.125,23
24-07-2019,1.733333333,0.069583333,5.0125,6.9875,17.66666667,21.79166667,14.08333333,11.98333333,77.54166667,1.720833333,1.8,156.4583333,2.0625,1.7,28.5,24
25-07-2019,1.733333333,0.09375,6.866666667,8.241666667,22.625,26.45833333,15.08333333,14.025,73.95833333,2.270833333,1.829166667,134.5,1.9875,1.704166667,29.33333333,23
26-07-2019,1.741666667,0.084166667,6.270833333,7.304166667,23.6375,32.83333333,19,17.54166667,70.54166667,2,1.833333333,148.125,1.945833333,1.5875,29.125,25
27-07-2019,1.758333333,0.076666667,7.883333333,9.3875,21.30833333,29.875,15.375,14.8,69.58333333,1.925,1.833333333,157.7916667,1.8625,1.520833333,29.91666667,25
28-07-2019,1.695833333,0.075416667,5.95,8.266666667,20.17083333,29.20833333,17.54166667,15.79166667,67.45833333,2.3625,1.745833333,211.25,1.741666667,1.283333333,28.79166667,28
29-07-2019,1.791666667,0.113333333,8.958333333,11.08333333,24.72083333,29.20833333,19.54166667,15.74166667,75.25,2.208333333,1.9125,175.5416667,1.7125,1.045833333,28.08333333,27
30-07-2019,1.783333333,0.127916667,9.370833333,11.52916667,29.41666667,30.875,18.45833333,15.51666667,72.70833333,2.466666667,1.9125,184.6666667,2.008333333,1.241666667,28,28
31-07-2019,1.833333333,0.142916667,10.23333333,11.90833333,27.60833333,40.875,23.625,16.79166667,76.20833333,3.179166667,1.983333333,181.5833333,1.5375,0.833333333,28.79166667,29
01-08-2019,1.841666667,0.154583333,10.54166667,12.36666667,27.625,40.79166667,25.25,25.25,74.33333333,2.920833333,1.995833333,139.4166667,1.345833333,0.904166667,28.95833333,27
02-08-2019,1.808333333,0.1025,9.033333333,9.979166667,26.07916667,37.95833333,23,20.50833333,75.875,2.379166667,1.9125,155.875,1.579166667,1.229166667,28.58333333,27
03-08-2019,1.816666667,0.073333333,7.854166667,8.9875,25.02916667,40.29166667,20.08333333,17.8,77.04166667,1.920833333,1.891666667,168.3416667,1.8125,1.554166667,29.375,27
04-08-2019,1.779166667,0.045833333,5.633333333,5.858333333,29.29166667,33.95833333,21.41666667,21.41666667,71.33333333,1.725,1.820833333,177.5416667,1.7625,1.55,29.54166667,27
05-08-2019,3.0625,0.081666667,7.425,8.7875,27.77916667,35.45833333,22.625,20.89166667,72.58333333,2.816666667,1.9,152.4583333,1.629166667,1.279166667,29.08333333,26
06-08-2019,1.754166667,0.065833333,6.170833333,7.454166667,17.275,32.66666667,16.75,15.85833333,73.125,2.208333333,1.825,156.4583333,2.020833333,1.741666667,30.16666667,25
07-08-2019,1.75,0.046666667,5.529166667,6.85,19.92083333,25.375,16.125,16.125,68.95833333,1.55,1.7875,195.9583333,1.825,1.620833333,30.45833333,27
08-08-2019,1.7625,0.05625,4.4,6.366666667,22.65416667,25.70833333,15.91666667,15.91666667,67.875,1.979166667,1.816666667,192.2083333,1.758333333,1.595833333,29.375,26
09-08-2019,1.758333333,0.084583333,8.15,9.554166667,26.1625,35.625,23.125,18.39166667,76.20833333,2.070833333,1.854166667,180.3333333,1.775,1.3625,30.41666667,28
10-08-2019,1.770833333,0.095,7.175,8.741666667,21.75,36.41666667,22.04166667,22.04166667,67.83333333,2.420833333,1.875,178.0833333,2.045833333,0.870833333,30.08333333,27
11-08-2019,1.9,0.115833333,10.7875,11.7625,26.98333333,57.125,33.33333333,33.33333333,73.5,3.575,2.029166667,194,1.604166667,0.845833333,30.25,33
12-08-2019,1.85,0.078333333,7.329166667,8.866666667,28.58333333,46.16666667,25.75,25.75,72.41666667,2.858333333,1.929166667,191.5833333,1.616666667,1.375,28.375,30
13-08-2019,1.779166667,0.11125,8.941666667,9.608333333,25.02083333,32,21,16.05,79.875,2.975,1.8875,138.4166667,1.525,1.104166667,27.875,25
14-08-2019,1.745833333,0.107916667,6.0625,7.895833333,15.89166667,24.75,12.66666667,12.21666667,77.95833333,2.166666667,1.854166667,168.5416667,1.4625,1.275,28.08333333,25
15-08-2019,1.841666667,0.115,9.029166667,10.575,30.75833333,34.5,20.5,20.5,76.45833333,2.320833333,1.9625,185,1.670833333,1.2375,27.91666667,29
16-08-2019,1.85,0.126666667,10.85833333,13.30833333,26.36666667,35.83333333,22.83333333,17.94166667,79.29166667,2.016666667,1.9625,169.3333333,1.4625,1.170833333,29.04166667,28
17-08-2019,1.8375,0.06875,6.704166667,8,23.86666667,37.75,23.79166667,23.79166667,74.41666667,1.875,1.908333333,178.25,1.666666667,1.220833333,29.70833333,28
18-08-2019,1.775,0.0375,5.095833333,6.366666667,25.87083333,32.83333333,19.41666667,19.00833333,71.29166667,1.670833333,1.816666667,191.75,1.704166667,1.4875,28,28
19-08-2019,1.820833333,0.1025,11.05,13.95416667,15.15,32,20.16666667,15,84.45833333,2.845833333,1.925,187.125,2.029166667,0.766666667,27.04166667,28
20-08-2019,1.825,0.130416667,10.375,13.95833333,20.975,21.41666667,18.29166667,16.18333333,87.70833333,2.170833333,1.954166667,193.1083333,2.283333333,1.508333333,26.20833333,28
21-08-2019,1.745833333,0.015416667,4.175,5.325,35.625,21.25,14.29166667,10.84166667,91.95833333,1.145833333,1.758333333,177.7916667,4.05,3.954166667,27.54166667,27
22-08-2019,1.725,0.034166667,5.370833333,7.116666667,20.20833333,16.95833333,9.291666667,6.475,81.70833333,2.045833333,1.745833333,170.6666667,3.366666667,3.1125,28.04166667,24
23-08-2019,1.75,0.085833333,7.75,9.595833333,17.21666667,23.875,14.29166667,11.9,78.08333333,2.025,1.833333333,150.0833333,2.183333333,1.941666667,27.79166667,24
24-08-2019,1.754166667,0.104166667,8.641666667,11.2375,18.23333333,24.625,13.625,13.1,77.54166667,2.279166667,1.858333333,171.2083333,1.604166667,1.279166667,28.875,26
25-08-2019,1.766666667,0.100416667,8.9875,11.6625,19.54166667,27.95833333,16.16666667,14.94166667,74.83333333,1.4625,1.866666667,192.4583333,1.6875,1.408333333,30.04166667,27
26-08-2019,1.804166667,0.107916667,10.62916667,12.44166667,24.88333333,36.66666667,22.66666667,21.5,73.16666667,3.429166667,1.925,214.7583333,2.108333333,1.304166667,28.16666667,31
27-08-2019,1.791666667,0.068333333,9.795833333,11.07916667,37.08333333,43.08333333,31.95833333,32.725,82.79166667,2.166666667,1.858333333,208.1291667,1.775,1.379166667,25,33
28-08-2019,1.716666667,0.037083333,6.3875,7.083333333,22.20833333,16.29166667,10.29166667,19.84166667,91.58333333,2.195833333,1.754166667,192.4583333,2.7625,2.270833333,25.375,27
29-08-2019,1.720833333,0.030416667,7.258333333,9.241666667,23.41666667,14.875,8.916666667,8.166666667,89.375,1.208333333,1.754166667,152.2916667,2.820833333,2.529166667,24.625,24
30-08-2019,1.795833333,0.04,8.033333333,8.754166667,42.41666667,16.5,10,6.583333333,92.75,1.745833333,1.829166667,190.4583333,2.65,2.370833333,24.66666667,28
31-08-2019,1.879166667,0.103333333,11.09166667,12.74583333,49.25,26.04166667,17.20833333,14.2,87,1.079166667,1.9875,175.8333333,2.341666667,1.016666667,25.875,29
01-09-2019,2.020833333,0.2775,17.4625,19.55,35.82916667,59.83333333,36.125,36.125,76.375,3.566666667,2.291666667,186.375,1.1,0.5875,27.45833333,34
02-09-2019,2.0375,0.26125,17.75,18.5,51.24583333,80.66666667,50.95833333,50.95833333,70.41666667,3.6875,2.295833333,192.3333333,1.916666667,0.866666667,27.125,39
03-09-2019,2.004166667,0.187083333,13.90833333,15.3125,55.66666667,82.70833333,53.95833333,53.95833333,72.5,3.4875,2.2,195.75,1.666666667,1.141666667,27.79166667,39
04-09-2019,1.958333333,0.125,10.88333333,12.45416667,53.375,76.45833333,53.875,53.875,69.75,2.795833333,2.058333333,169.4583333,1.541666667,1.354166667,28.70833333,36
05-09-2019,1.970833333,0.1425,11.47083333,14.30833333,51.625,71.83333333,47.58333333,45.8,68.95833333,2.566666667,2.108333333,184.8333333,1.504166667,1.170833333,28.625,36
06-09-2019,1.95,0.09875,10.40833333,10.7875,57.70833333,71.20833333,52.08333333,52.08333333,75.66666667,3.558333333,2.058333333,204.2916667,1.65,1.35,29.125,39
07-09-2019,1.9625,0.099583333,9.325,10.54166667,52.25,67.125,48.16666667,48.16666667,70.79166667,3.095833333,2.066666667,211.9166667,1.545833333,1.15,29.5,38
08-09-2019,1.875,0.11,9.5125,10.57916667,43.65416667,77.20833333,44.41666667,44.41666667,72.16666667,3.4625,1.983333333,239.0416667,1.9375,1.345833333,29.5,39
09-09-2019,1.9,0.085,10.20416667,11.8625,37.45416667,68.41666667,44,44,73.58333333,3.470833333,1.979166667,223.6666667,1.6875,1.345833333,29.125,37
10-09-2019,1.845833333,0.110416667,10.92083333,12.55833333,39.16666667,50.95833333,34.70833333,34.70833333,71.75,2.429166667,1.954166667,187.25,1.6875,1.3375,28.08333333,32
11-09-2019,1.8125,0.104166667,10.14166667,11.3,30.525,53.70833333,35.20833333,31,77.75,2.570833333,1.925,174.7916667,1.7,1.5125,27.91666667,31
12-09-2019,1.841666667,0.169583333,13.04166667,14.13333333,33.3,43.08333333,25.875,19.26666667,76.41666667,2.920833333,2.008333333,165.25,1.408333333,1.129166667,28.41666667,29
13-09-2019,1.775,0.087916667,8.65,9.791666667,33.175,37.25,24.58333333,24.58333333,74.75,2.075,1.858333333,170.3333333,1.733333333,1.541666667,28.08333333,29
14-09-2019,1.808333333,0.0525,7.158333333,7.883333333,39.29166667,48.45833333,32.875,29.94166667,79.33333333,2.3125,1.858333333,177.0416667,1.670833333,1.2875,29.125,31
15-09-2019,1.779166667,0.055833333,8.508333333,9.895833333,34.16666667,49.45833333,24,21.125,71.83333333,1.85,1.833333333,180,1.829166667,1.395833333,28.33333333,30
16-09-2019,1.791666667,0.101666667,10.2125,11.8,39.5,52.08333333,29.54166667,26.74166667,72.29166667,3.079166667,1.9,183.875,1.7625,1.275,29.04166667,31
17-09-2019,1.8,0.13875,10.80833333,12.69166667,50.70833333,63.70833333,35.125,35.125,69.95833333,3.029166667,1.9375,212.0416667,1.6875,1.216666667,29.79166667,36
18-09-2019,1.8,0.0775,9.233333333,10.69166667,43.37916667,61.58333333,34.45833333,32.18333333,68.08333333,3.070833333,1.883333333,198,1.708333333,1.308333333,29.16666667,34
19-09-2019,1.808333333,0.125416667,13.7875,16.60833333,26.925,68.625,31.83333333,31.83333333,72.58333333,3.183333333,1.945833333,246.2708333,1.816666667,0.854166667,27.58333333,37
20-09-2019,1.870833333,0.199166667,14.64166667,17.72916667,9.2625,47.29166667,24.625,15.91666667,82.25,3.458333333,2.066666667,184.625,1.583333333,0.783333333,27.16666667,29
21-09-2019,1.7875,0.16625,10.15416667,12.5,12.58333333,25.45833333,11.45833333,8.333333333,84.54166667,0.920833333,1.958333333,156.2916667,1.279166667,0.933333333,27.83333333,24
22-09-2019,1.833333333,0.21,13.525,17.24583333,20.9375,37.125,19.70833333,15.275,80.16666667,2.066666667,2.041666667,162.5,1.45,0.829166667,28.375,27
23-09-2019,1.791666667,0.06125,7.541666667,8.6125,23.81666667,45,20.33333333,20.33333333,78.83333333,2.291666667,1.854166667,194.9166667,1.65,1.470833333,28.375,30
24-09-2019,1.791666667,0.100416667,8.520833333,10.54166667,35.6375,51.5,28,28,75.04166667,2.5875,1.875,212.3791667,1.633333333,1.133333333,13.26666667,32
25-09-2019,1.654166667,0.87875,7.058333333,8.566666667,10.68333333,25.80833333,18.05833333,18.05833333,36.725,2.470833333,1.725,103.0791667,13.49583333,1.229166667,11.69166667,18
26-09-2019,2.6125,0.580833333,7.120833333,8.358333333,23.81666667,69.525,27.23333333,23.275,27.98333333,6.075,5.583333333,59.4625,1.554166667,0.775,25.79166667,20
27-09-2019,1.8875,0.222916667,14.30958333,16.55958333,43.625,98.91666667,44.29166667,42.66666667,61.08333333,7.216666667,2.095833333,169.6666667,1.795833333,0.816666667,24.91666667,36
28-09-2019,2.370833333,0.19875,17.29583333,19.90833333,36.84583333,85.29166667,36.5,31.33333333,66.625,3.7875,2.575,136.625,1.845833333,0.604166667,25.25,32
29-09-2019,1.766666667,0.101666667,12.62083333,14.5375,36.44583333,94.08333333,35.75,35.75,76.04166667,3.104166667,1.8625,91.83333333,2.6375,1.129166667,25,29
30-09-2019,1.7,0.048333333,9.970833333,11.67916667,24.1875,51.45833333,17.54166667,8.941666667,86.625,2.108333333,1.729166667,85.16666667,2.804166667,1.429166667,26.75,23
01-10-2019,1.7625,0.063333333,11.69583333,13.43333333,35.72916667,45.08333333,26.25,26.25,76.45833333,1.866666667,1.8,152.7083333,1.345833333,1.141666667,27.41666667,29
02-10-2019,1.758333333,0.05875,10.10833333,11.425,47.83333333,63.54166667,37.41666667,37.41666667,74.75,4.9125,1.820833333,174.5833333,1.345833333,0.979166667,27.45833333,34
03-10-2019,1.829166667,0.135,15.10833333,18.3,41.30833333,88.83333333,53.70833333,53.70833333,78.875,5.595833333,1.954166667,186.5833333,1.454166667,0.754166667,25.77916667,39
04-10-2019,1.770833333,0.120833333,14.39166667,16.3,30.95416667,74.5,40.625,40.625,80.54166667,3.704166667,1.891666667,181.9625,13.55833333,0.958333333,23.31666667,36
05-10-2019,1.75,0.185833333,17.72083333,19.79166667,27.93333333,71.83333333,316.5,31.95833333,82.58333333,5.254166667,2.191666667,185,13.375,0.966666667,27.41666667,54
06-10-2019,1.879166667,0.1825,16.55833333,20.45416667,42,99.41666667,48.5,47.01666667,80.125,4.670833333,2.075,212.75,1.4375,0.945833333,27.29166667,41
07-10-2019,1.883333333,0.076666667,13.83333333,15.7875,37,105.625,45.33333333,45.33333333,76.875,3.420833333,1.954166667,259.625,1.608333333,1.2875,27.29166667,43
08-10-2019,1.716666667,0.161666667,12.13333333,13.41666667,36.50833333,81.08333333,32.91666667,32.91666667,76.04166667,3.404166667,1.875,244.1666667,1.941666667,1.4625,26.16666667,38
09-10-2019,1.779166667,0.1275,18.00833333,19.85416667,34.09583333,93.125,34.25,34.25,72.375,3.604166667,1.895833333,221.7166667,2.441666667,1.245833333,23.83333333,38
10-10-2019,1.791666667,0.132083333,20.375,22.79166667,38.79166667,104.3333333,35.875,35.875,59.33333333,4.525,1.9125,249.9583333,3.033333333,1.254166667,23.66666667,41
11-10-2019,1.775,0.245416667,19.79166667,22.33333333,33.4625,76.66666667,37.20833333,37.20833333,64.16666667,5.845833333,2.008333333,234.9875,2.1375,1.1625,24.79166667,38
12-10-2019,1.7875,0.195,19.475,21.53333333,38.22083333,71.54166667,33.20833333,33.20833333,70.79166667,3.35,1.991666667,195.125,1.9625,1.070833333,25.20833333,35
13-10-2019,1.825,0.151666667,18.625,20.20833333,33.39166667,73.25,40,40,74,5.0625,1.975,235.9583333,2.008333333,1.0875,19.25833333,38
14-10-2019,1.45,0.20875,12.55,13.45833333,27.6375,70.00833333,19.55,19.55,53.34166667,2.741666667,1.508333333,210.7166667,2.145833333,1.1125,24.16666667,31
15-10-2019,1.708333333,0.161666667,17.24166667,20.04166667,35.58333333,71.33333333,33.91666667,33.91666667,70.875,3.979166667,1.866666667,199.0583333,2.820833333,1.3125,22.83333333,35
16-10-2019,1.858333333,0.184166667,17.27083333,18.49583333,44.54166667,116.25,55,55,69.29166667,3.375,2.045833333,202.0208333,2.8375,1.116666667,22.75,41
17-10-2019,1.854166667,0.200416667,17.58333333,18.45833333,44.04166667,111.7083333,53.58333333,53.58333333,70.45833333,4.470833333,2.066666667,204.2083333,2.841666667,1.083333333,22.33333333,41
18-10-2019,1.8375,0.1675,16.54166667,16.58333333,44.79166667,88.83333333,42.625,37.20833333,70.70833333,6.708333333,2.004166667,123.9166667,3.4875,0.8625,21.375,32
19-10-2019,1.854166667,0.177916667,18.28333333,20.10416667,44.16666667,124.0833333,53.625,53.625,62.95833333,5.308333333,2.041666667,209.4916667,2.7875,1.1,21.125,42
20-10-2019,1.85,0.177083333,20.54166667,22.33333333,42.66666667,111.875,50.41666667,50.41666667,63.125,4.691666667,2.029166667,217.5041667,2.979166667,1.1875,21.83333333,41
21-10-2019,1.945833333,0.220833333,21.5125,24.2,41.74166667,108.125,59.91666667,59.91666667,68.875,4.4875,2.1625,230.875,1.4375,0.920833333,22.79166667,44
22-10-2019,1.866666667,0.188333333,17.79166667,20.07083333,45.90416667,80.16666667,45.25,45.25,67.25,3.683333333,2.05,212.0416667,1.579166667,1.208333333,23.25,38
23-10-2019,1.875,0.20185,19.5,22.04166667,42.95833333,81.70833333,45.625,45.625,69.75,4.916666667,2.083333333,193.9458333,1.725,1.0625,24.54166667,38
24-10-2019,1.908333333,0.194583333,17.325,18.67916667,57.45833333,80.04166667,48.29166667,48.29166667,68.16666667,4.2,2.1,204.0833333,1.433333333,1.054166667,18.98333333,39
