,Date,Station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Average
392,27-01-2019,Annan,68.45833333,1.995833333,60.89166667,3.133333333,1.091666667,16.5,1.895833333,16.5,0.14375,3.204166667,12.54583333,40,79.91666667,36.58333333,0,23
393,28-01-2019,Annan,64.79166667,2.0375,143.4583333,2.275,1.05,17.91666667,1.970833333,17.91666667,0.24,5.1,17.97916667,31.62083333,84.08333333,37.33333333,0,29
394,29-01-2019,Annan,67.875,2.2125,146.0916667,2.033333333,0.845833333,18.375,2.029166667,18.375,0.249583333,7.433333333,21.96666667,31.5625,114.2083333,56.33333333,0,33
395,30-01-2019,Annan,67.29166667,2.2875,90.17916667,1.9,0.933333333,18.75,2.075,18.75,0.257916667,8.6875,25.17083333,34.11666667,107.6666667,63.79166667,0,30
396,31-01-2019,Annan,67.375,2.333333333,153.875,1.6375,0.879166667,20.75,2.091666667,20.75,0.311666667,9.975,26.34583333,33.45416667,112.7083333,61.5,0,35
397,01-02-2019,Annan,60.83333333,2.408333333,127.7125,1.895833333,0.720833333,21.70833333,2.079166667,21.70833333,0.254583333,8.175,23.55,30.22916667,129.9583333,69.25,0,34
398,02-02-2019,Annan,68.54166667,2.333333333,134.1375,2.0375,0.841666667,20.29166667,1.904166667,20.29166667,0.108333333,1.841666667,12.98333333,28.53333333,94.625,54.375,0.083333333,30
399,03-02-2019,Annan,82.25,2.020833333,72.73333333,2.320833333,0.966666667,22.91666667,1.975,22.91666667,0.17625,7.395833333,18.45416667,31.29583333,99.66666667,52.75,0,28
400,04-02-2019,Annan,76.75,2.1625,194.0458333,1.525,0.875,22.08333333,2.0875,22.08333333,0.292083333,5.5875,21.75,16.1125,100,55.04166667,0,35
401,05-02-2019,Annan,78.41666667,2.375,85.02083333,2.108333333,0.9125,22.125,1.954166667,22.125,0.214166667,3.408333333,14.9625,30.49583333,79.20833333,40.54166667,0,26
402,06-02-2019,Annan,76,2.166666667,136.4875,2.4625,1.029166667,20.91666667,1.9,20.91666667,0.1475,2.558333333,12.625,35.45833333,99.95833333,49.54166667,0,31
403,07-02-2019,Annan,77.04166667,2.0625,103.0416667,3.108333333,1.0875,18.45833333,1.854166667,18.45833333,0.076666667,1.475,10.97083333,38.04166667,71.25,23.75,0,25
404,08-02-2019,Annan,71.125,1.933333333,121.1666667,3.958333333,1.495833333,16.70833333,1.870833333,16.70833333,0.059583333,1.204166667,9.058333333,33.16666667,51.29166667,22.54166667,0,24
405,09-02-2019,Annan,72.66666667,1.908333333,92,3.475,1.125,16.66666667,1.858333333,16.66666667,0.055416667,0.479166667,7.558333333,30.58333333,45.79166667,24.29166667,0,22
406,10-02-2019,Annan,76.75,1.9125,77.78333333,3.258333333,1.15,17.5,1.85,17.5,0.0525,1.579166667,9.208333333,30.54166667,50.79166667,26.45833333,0,22
407,11-02-2019,Annan,78,1.904166667,63.89166667,3.325,1.208333333,18.79166667,1.858333333,18.79166667,0.050416667,2.154166667,7.9375,34.75,61.95833333,28.04166667,0,22
408,12-02-2019,Annan,75.5,1.891666667,96.33333333,3.283333333,1.241666667,18.41666667,1.9,18.41666667,0.047083333,1.129166667,8.029166667,38.625,65.79166667,30.70833333,0,25
409,13-02-2019,Annan,71.33333333,1.9125,74.87083333,3.320833333,1.2625,20.83333333,1.895833333,20.83333333,0.0775,2,10.88333333,37.83333333,103.2916667,64.95833333,0,28
410,14-02-2019,Annan,73.08333333,1.983333333,134.6041667,2.645833333,1.191666667,21.70833333,1.979166667,21.70833333,0.09,2.175,13.63333333,28.5,97,53.41666667,0,31
411,15-02-2019,Annan,70.5,2.05,111.7583333,3.25,1.158333333,19.04166667,1.870833333,19.04166667,0.05875,1.466666667,7.7875,45.16666667,74.375,28.16666667,0,26
412,16-02-2019,Annan,69.70833333,1.908333333,102.0958333,3.2125,1.220833333,20.25,1.9,20.25,0.075833333,1.170833333,8.804166667,45.29166667,108.2916667,47.58333333,0,29
413,17-02-2019,Annan,75.20833333,1.979166667,202.25,2.066666667,1.116666667,24.08333333,2.1,24.08333333,0.234583333,4.7,18.75833333,32.725,105.5,53.25,0,37
414,18-02-2019,Annan,71.125,2.341666667,163.2916667,1.691666667,1.408333333,21.91666667,2.070833333,21.91666667,0.164166667,3.045833333,15.59583333,31.25833333,109.5833333,45.625,0,33
415,19-02-2019,Annan,74.33333333,2.25,139.1666667,3.1375,1.125,17.66666667,1.875,17.66666667,0.1025,1.9125,11.02083333,36,63.16666667,20.91666667,0,27
416,20-02-2019,Annan,69.375,1.9625,53.79583333,3.779166667,1.3375,17.875,1.8375,17.875,0.115,1.8875,11.76666667,33.5625,74.375,34.91666667,0,22
417,21-02-2019,Annan,76.5,1.920833333,68.275,3.379166667,1.429166667,17.875,1.9,17.875,0.090833333,1.741666667,8.3,41.41666667,67.375,28.125,0,23
418,22-02-2019,Annan,75.33333333,1.9875,55.91666667,3.979166667,1.670833333,18.58333333,1.9,18.58333333,0.074166667,1.7,8.033333333,49.875,90.375,34.54166667,0,25
419,23-02-2019,Annan,70.58333333,1.958333333,88.91666667,3.308333333,1.345833333,18.29166667,1.9375,18.29166667,0.09125,2.429166667,7.345833333,52.54166667,115.8333333,55.20833333,0,30
420,24-02-2019,Annan,76.75,2.008333333,260.5416667,1.9125,1.05,19.91666667,2.025,19.91666667,0.180833333,2.9,14.50833333,47.5,181.375,99,0,49
421,25-02-2019,Annan,74.95833333,2.2125,138.8708333,1.879166667,0.929166667,22.29166667,2.116666667,22.29166667,0.330416667,4.591666667,24.62083333,34.2125,149.0416667,75.66666667,0,37
422,26-02-2019,Annan,70.58333333,2.454166667,166.8458333,1.475,0.854166667,22.95833333,2.116666667,22.95833333,0.205,3.2,18.49166667,32.65416667,95.33333333,50.08333333,0,33
423,27-02-2019,Annan,70.29166667,2.329166667,120.6125,2.641666667,1.104166667,20.79166667,1.95,20.79166667,0.124583333,2.579166667,13.06666667,35.75833333,112.1666667,60,0,31
424,28-02-2019,Annan,77.625,2.070833333,164.9166667,2.229166667,1.091666667,23.70833333,2.05,23.70833333,0.2025,3.045833333,16.3125,46.78333333,105.5833333,58.79166667,0,36
425,01-03-2019,Annan,72.20833333,2.25,175.75,1.516666667,1.05,17.5,1.9125,17.5,0.096666667,2.3125,13.14583333,28.58333333,64.04166667,26,0,29
426,02-03-2019,Annan,72,2.0125,46.875,4.033333333,1.691666667,14.5,1.9,14.5,0.080833333,2.441666667,11.58333333,29.83333333,63.125,26.33333333,0,20
427,03-03-2019,Annan,72.125,1.995833333,46.0125,3.666666667,1.633333333,17.125,1.916666667,17.125,0.125416667,0.8625,14.13333333,42.41666667,89.04166667,32.79166667,0,23
428,04-03-2019,Annan,56.45833333,2.05,93.10416667,2.6625,1.170833333,19.04166667,1.991666667,19.04166667,0.26,3.733333333,18.325,53.41666667,109.5833333,52.75,0,29
429,05-03-2019,Annan,63.58333333,2.245833333,198.7375,1.716666667,1.120833333,19.70833333,2.029166667,19.70833333,0.275833333,4.25,19.5875,48.65,113.7083333,51.95833333,0,37
430,06-03-2019,Annan,64.70833333,2.3125,172.2458333,1.475,0.854166667,20,2.016666667,20,0.207083333,2.729166667,19.4375,49.22916667,117.6666667,57.45833333,0,36
431,07-03-2019,Annan,60.33333333,2.25,140.3541667,1.479166667,0.791666667,21.625,2.0375,21.625,0.307083333,4.404166667,25.2875,50.34583333,115.5416667,58.5,0,34
432,08-03-2019,Annan,59.04166667,2.35,160.2083333,1.158333333,0.954166667,22.95833333,1.991666667,22.95833333,0.225,2.654166667,19.79583333,43.375,91.75,49.20833333,0,32
433,09-03-2019,Annan,64.16666667,2.2125,145.4875,1.1125,0.875,23.58333333,1.958333333,23.58333333,0.104166667,2.166666667,8.095833333,40.33333333,70.79166667,35.54166667,0,29
434,10-03-2019,Annan,68.125,2.045833333,151.9166667,2.1,0.995833333,22,1.9125,22,0.082083333,1.470833333,9.7875,48.375,124.5416667,36.41666667,0,33
435,11-03-2019,Annan,69.70833333,1.975,68.72916667,3.7625,1.483333333,22.95833333,1.9625,22.95833333,0.133333333,2.833333333,16.79583333,39.99583333,106.75,42.875,0,27
436,12-03-2019,Annan,68.70833333,2.079166667,162.6208333,2.541666667,1.266666667,24.58333333,2.020833333,24.58333333,0.146666667,2.591666667,14.47916667,27.38333333,89.70833333,44.875,0,32
437,13-03-2019,Annan,73.70833333,2.1625,155.5416667,2.183333333,1.045833333,19.83333333,1.958333333,19.83333333,0.129166667,1.5,14.65416667,34.5,97.70833333,37.66666667,0,31
438,14-03-2019,Annan,67.58333333,2.0875,67.66666667,3.304166667,1.45,20.45833333,1.979166667,20.45833333,0.169166667,3.35,16.375,35.825,101.7083333,39.91666667,0,26
439,15-03-2019,Annan,65.70833333,2.15,104.6166667,2.3,1.033333333,21.54166667,2.079166667,21.54166667,0.207083333,4.304166667,17.58333333,42.51666667,109.25,52.5,0,30
440,16-03-2019,Annan,73.20833333,2.270833333,166.8708333,2.254166667,1.0125,23.70833333,2.104166667,23.70833333,0.19375,3.8625,16.05833333,42.5125,98.54166667,52.45833333,0,34
441,17-03-2019,Annan,72.29166667,2.2875,164.1666667,1.6875,1.216666667,25.45833333,1.879166667,25.45833333,0.135833333,0.804166667,8.091666667,29.15416667,53.875,21.54166667,0.016666667,28
442,18-03-2019,Annan,74.45833333,2.0125,248.5416667,1.504166667,1.2625,25.45833333,1.908333333,25.45833333,0.339583333,5.2,12.2125,24.77083333,58.79166667,25,0,34
443,19-03-2019,Annan,75.54166667,2.254166667,184.7916667,1.754166667,1.533333333,25.83333333,1.920833333,25.83333333,0.318333333,5.370833333,12.28333333,18.5125,60.08333333,23.29166667,0,30
444,20-03-2019,Annan,72.875,2.220833333,213.7083333,1.816666667,1.320833333,22.58333333,2,22.58333333,0.15625,1.883333333,14.05833333,28.91666667,80.58333333,37.54166667,0,34
445,21-03-2019,Annan,76.75,2.145833333,86.73333333,2.866666667,1.154166667,24.79166667,1.9625,24.79166667,0.23625,3.079166667,16.2875,34.275,92.25,39.5,0,28
446,22-03-2019,Annan,71.875,2.2125,150.1666667,1.975,1.241666667,26.58333333,1.966666667,26.58333333,0.265833333,5.004166667,15.1375,25.09166667,70.41666667,29.25,0,29
447,23-03-2019,Annan,70.54166667,2.2375,197.6666667,1.645833333,1.154166667,26.25,1.904166667,26.25,0.10625,1.258333333,7.541666667,28.75416667,57.83333333,26.83333333,0,30
448,24-03-2019,Annan,73.79166667,2,233.75,2.104166667,1.241666667,23.54166667,1.941666667,23.54166667,0.102083333,0.829166667,8.558333333,51.20833333,91.79166667,38.95833333,0,37
449,25-03-2019,Annan,67.95833333,2.05,104.2416667,3.229166667,1.379166667,23.375,1.979166667,23.375,0.1675,3.75,14.65,46.39166667,114.0416667,56.125,0,31
450,26-03-2019,Annan,67.875,2.15,140.5833333,2.658333333,1.466666667,23.54166667,1.920833333,23.54166667,0.107916667,1.733333333,9.2875,44.33333333,51.41666667,20.125,0.091666667,27
451,27-03-2019,Annan,71.45833333,2.016666667,72.125,3.35,1.425,24.33333333,1.9625,24.33333333,0.178333333,2.883333333,16.03333333,46.58333333,69.45833333,42.66666667,0.016666667,26
452,28-03-2019,Annan,68.95833333,2.1375,99.325,2.570833333,1.316666667,23.95833333,1.933333333,23.95833333,0.13375,1.516666667,10.80833333,49.625,54.04166667,23.5,0,25
453,29-03-2019,Annan,69.91666667,2.05,107.4541667,3.129166667,1.3375,23,1.929166667,23,0.145416667,2.520833333,10.99583333,49.66666667,68.41666667,37.25,0,27
454,30-03-2019,Annan,69.83333333,2.075,154.6625,2.841666667,1.425,22.75,1.983333333,22.75,0.145416667,1.4375,13.17083333,35.61666667,69.5,36.875,0.216666667,30
455,31-03-2019,Annan,77.20833333,2.1125,43.375,2.929166667,1.258333333,23.70833333,1.970833333,23.70833333,0.14375,2.354166667,13.36666667,35.2,68.33333333,35.16666667,0,23
456,01-04-2019,Annan,74.79166667,2.108333333,104.7083333,2.766666667,1.208333333,24.79166667,2.004166667,24.79166667,0.17125,1.3,14.29166667,43.09583333,92.70833333,44.5,0,29
457,02-04-2019,Annan,71.79166667,2.166666667,189.0708333,2.883333333,1.1375,22.91666667,2.891666667,22.91666667,0.205416667,2.129166667,15.35416667,50.33333333,107.5833333,66.83333333,0.575,38
458,03-04-2019,Annan,76.58333333,2.2375,182.875,2.2,1.104166667,23.83333333,2.070833333,23.83333333,0.142083333,2.7,12.1625,43.66666667,74.04166667,42.79166667,0.308333333,33
459,04-04-2019,Annan,80.29166667,2.2125,105.3333333,2.2125,1.120833333,24.79166667,1.9125,24.79166667,0.39125,3.058333333,17.5125,16.34166667,56.70833333,24.33333333,1.775,25
460,05-04-2019,Annan,83.375,2.295833333,161.125,2.716666667,2.2375,22.54166667,1.879166667,22.54166667,0.169583333,0.891666667,12.23333333,37.66666667,41.58333333,20.75,0.2,28
461,06-04-2019,Annan,80.95833333,2.066666667,133.7916667,3.395833333,1.579166667,18.70833333,1.933333333,18.70833333,0.10625,1.491666667,10.72916667,51.5,74.25,35,0,29
462,07-04-2019,Annan,59.625,2.045833333,131.375,2.770833333,1.283333333,22.125,2.0625,22.125,0.177083333,1.4375,16.68333333,48.70833333,110.4583333,64.125,0,33
463,08-04-2019,Annan,69.66666667,2.229166667,152.5916667,1.8,1.091666667,22.125,1.995833333,22.125,0.167916667,1.133333333,18.9875,43.125,95.29166667,58.83333333,0.458333333,33
464,09-04-2019,Annan,77.08333333,2.170833333,93.54583333,2.65,1.166666667,20.91666667,1.945833333,20.91666667,0.167916667,1.483333333,16.91666667,41.29166667,90.41666667,44.75,0,28
465,10-04-2019,Annan,73.79166667,2.125,51.54166667,3.220833333,1.316666667,21.08333333,2,21.08333333,0.190833333,2.033333333,18.76666667,37.87083333,106.3333333,50.75,0,27
466,11-04-2019,Annan,71.75,2.1875,119.625,2.529166667,1.045833333,19.75,1.945833333,19.75,0.153333333,2.570833333,19.08333333,32.12916667,63.20833333,31.16666667,0,26
467,12-04-2019,Annan,79.125,2.095833333,76.00833333,2.8375,1.233333333,21.58333333,2.020833333,21.58333333,0.252083333,3.5625,19.28333333,35.65416667,82.20833333,37.75,0,26
468,13-04-2019,Annan,76.54166667,2.275,182.2583333,1.3875,0.775,21.95833333,2.233333333,21.95833333,0.205,2.025,18.20416667,27.07916667,73.33333333,33.83333333,0,31
469,14-04-2019,Annan,79.875,2.433333333,90.0875,1.733333333,0.854166667,24,2.075,24,0.2,4.245833333,15.8875,44.15833333,65.54166667,28.91666667,0,26
470,15-04-2019,Annan,72.33333333,2.2625,210.5,1.4375,0.858333333,26.04166667,1.995833333,26.04166667,0.38125,1.995833333,19.3,39.84166667,78.41666667,39.95833333,0,35
471,16-04-2019,Annan,71,2.370833333,174.875,1.741666667,1.525,26.79166667,1.9625,26.79166667,0.269583333,2.391666667,14.4375,31.82083333,62.625,31.95833333,0,31
472,17-04-2019,Annan,69.79166667,2.225,197.55,1.533333333,1,27.20833333,1.958333333,27.20833333,0.303333333,3.345833333,15.28333333,25.79166667,62.58333333,30.45833333,0,32
473,18-04-2019,Annan,73.58333333,2.275,221.125,1.475,1.233333333,25.58333333,2.091666667,25.58333333,0.195,3.170833333,13.35,32.20416667,71.66666667,40.375,0.05,35
474,19-04-2019,Annan,82.91666667,2.283333333,193.2541667,1.6375,0.904166667,23.33333333,2.325,23.33333333,0.23375,4.85,17.875,11.11666667,123.375,54.58333333,0,37
475,20-04-2019,Annan,86.875,2.529166667,40.35,0.9875,0.554166667,28.41666667,1.8875,28.41666667,0.137916667,1.5375,11.61666667,75.16666667,81.04166667,39.08333333,0,27
476,21-04-2019,Annan,61.875,2.029166667,233.4166667,2.270833333,1.954166667,27.54166667,1.9,27.54166667,0.1375,1.420833333,9.770833333,41.58333333,63.875,28.5,0,34
477,22-04-2019,Annan,72.875,2.045833333,182.4166667,2.091666667,1.529166667,26.08333333,1.9125,26.08333333,0.10125,2.120833333,11.04583333,32.75,67.58333333,29.41666667,0,31
478,23-04-2019,Annan,73.66666667,2.004166667,149,2.7375,1.275,24.45833333,1.941666667,24.45833333,0.281666667,1.4875,17.0375,42.33333333,59.125,29.66666667,0.141666667,29
479,24-04-2019,Annan,76.5,2.229166667,170.5,2.058333333,1.454166667,22.5,1.966666667,22.5,0.3175,2.316666667,18.325,44.33333333,90.33333333,50.08333333,0.241666667,34
480,25-04-2019,Annan,84.875,2.2875,136.6666667,1.2625,0.925,25.20833333,2.016666667,25.20833333,0.131666667,1.279166667,11.40833333,48.29166667,71.20833333,37.08333333,0.008333333,30
481,26-04-2019,Annan,74.08333333,2.15,111.8958333,2.175,0.970833333,26.66666667,2.058333333,26.66666667,0.142916667,1.983333333,12.49583333,43.48333333,71.29166667,38.20833333,0,28
482,27-04-2019,Annan,70.5,2.2,207.6083333,1.716666667,0.870833333,28.08333333,1.879166667,28.08333333,0.198333333,2.404166667,12.05,25.2,65.25,29.20833333,0,32
483,28-04-2019,Annan,71.20833333,2.083333333,183.3333333,2.333333333,2.120833333,25.33333333,1.841666667,25.33333333,0.195833333,2.416666667,11.875,48.6,54.54166667,16.29166667,0.1,30
484,29-04-2019,Annan,74.08333333,2.041666667,191.7208333,2.891666667,1.820833333,23.125,1.904166667,23.125,0.315833333,2.45,15.62916667,48.41666667,49.41666667,22.91666667,0.225,31
485,30-04-2019,Annan,79.20833333,2.225,197.75,1.3625,1.216666667,23.25,1.995833333,23.25,0.218333333,1.570833333,17.10833333,35.04166667,66.375,32.875,0.016666667,33
486,01-05-2019,Annan,83.83333333,2.2,116.1791667,1.704166667,0.816666667,24.91666667,2.008333333,24.91666667,0.197916667,2.3375,14.55416667,44.8125,79.375,42.08333333,0.008333333,30
487,02-05-2019,Annan,77.33333333,2.2125,166.125,1.741666667,1.020833333,26.125,1.941666667,26.125,0.07125,2.420833333,7.879166667,43.08333333,58.875,22.79166667,0,30
488,03-05-2019,Annan,76.33333333,2.016666667,157.6625,2.404166667,1.054166667,26.375,1.9,26.375,0.08375,2.283333333,7.816666667,43.33333333,75,32.83333333,0,31
489,04-05-2019,Annan,76.83333333,1.979166667,184.75,2.316666667,1.366666667,25.91666667,1.916666667,25.91666667,0.1025,2.783333333,9.825,45.375,95.125,50.5,0,35
490,05-05-2019,Annan,77.70833333,2.025,139.325,2.175,1.1375,26.79166667,1.908333333,26.79166667,0.086666667,1.970833333,8.270833333,36.875,80.66666667,38.79166667,0.008333333,30
491,06-05-2019,Annan,75.33333333,1.9875,239.4166667,1.820833333,0.975,28.16666667,1.983333333,28.16666667,0.2075,1.8375,12.5125,50.7625,81.20833333,43.5,0,38
492,07-05-2019,Annan,70.91666667,2.179166667,179.7083333,1.583333333,0.983333333,29.08333333,1.870833333,29.08333333,0.223333333,2.545833333,11.6375,21.10416667,62.68333333,26.18333333,0,30
493,08-05-2019,Annan,70.16666667,2.091666667,177.4583333,2.229166667,1.933333333,28.66666667,1.775,28.66666667,0.117083333,2.675,7.883333333,21.275,36,10.54166667,0,27
494,09-05-2019,Annan,69.45833333,1.9125,236.125,1.95,1.5875,26.83333333,1.858333333,26.83333333,0.174583333,2.783333333,14.0625,17.95,38.16666667,14.95833333,0.533333333,31
495,10-05-2019,Annan,81.45833333,2.025,155.875,1.695833333,1.5125,27.79166667,1.820833333,27.79166667,0.171666667,2.945833333,10.05,22.20833333,34.45833333,10.25,0.383333333,26
496,11-05-2019,Annan,77.83333333,1.995833333,203.25,2.041666667,1.620833333,28.25,1.858333333,28.25,0.22,3.616666667,10.98333333,23.60833333,43.29166667,14.04166667,0,30
497,12-05-2019,Annan,75.70833333,2.066666667,186.6666667,2.033333333,1.733333333,29.5,1.8,29.5,0.295,4.4875,12.25416667,18.25416667,44.20833333,14.95833333,0,29
498,13-05-2019,Annan,69.75,2.1,175.2083333,3.033333333,2.791666667,27.625,1.804166667,27.625,0.4075,7.066666667,13.67083333,8.625,47.54166667,14.33333333,0.45,27
499,14-05-2019,Annan,80.75,2.2125,150.4166667,3.175,2.954166667,27.58333333,1.8125,27.58333333,0.30375,2.075,13.04166667,24.60416667,43.08333333,13.83333333,3.2,27
500,15-05-2019,Annan,79.91666667,2.108333333,184.875,1.920833333,1.7,26.95833333,1.866666667,26.95833333,0.454583333,3.770833333,16.75,15.94583333,39.04166667,13.04166667,2.275,28
501,16-05-2019,Annan,85.95833333,2.3,137.0833333,2.191666667,2.033333333,26.75,1.845833333,26.75,0.135,2.733333333,10.12083333,20.2625,36.20833333,9.166666667,0.558333333,25
502,17-05-2019,Annan,84.91666667,1.975,166.0416667,2.283333333,2.166666667,27.75,1.845833333,27.75,0.30125,3.183333333,12.68333333,17.24166667,44.75,12.375,1.291666667,28
503,18-05-2019,Annan,81.5,2.154166667,163.0833333,2.245833333,1.925,27.70833333,1.8,27.70833333,0.34375,2.795833333,13.95,24.16666667,42,12.125,0.475,27
504,19-05-2019,Annan,80.125,2.145833333,184.2083333,2.420833333,2.275,27.70833333,1.854166667,27.70833333,0.45,5.966666667,17,12.16666667,45.29166667,17.79166667,0.175,29
505,20-05-2019,Annan,78.125,2.3,164.875,3.0875,2.929166667,28.5,1.8125,28.5,0.242083333,3.275,10.775,24.65,39.29166667,10.54166667,0.025,27
506,21-05-2019,Annan,74.375,2.05,229.3333333,1.933333333,1.695833333,28.70833333,1.920833333,28.70833333,0.1325,2.241666667,9.716666667,30.8625,43.875,16.20833333,0,32
507,22-05-2019,Annan,74.41666667,2.054166667,185.5,2.175,1.154166667,28.45833333,1.883333333,28.45833333,0.0775,2.2625,7.5625,42.25,52.70833333,19.70833333,0,30
508,23-05-2019,Annan,75,1.9625,212.1583333,1.658333333,1.170833333,28.70833333,1.895833333,28.70833333,0.11,1.75,9.9875,36.95833333,46.91666667,22.20833333,0,32
509,24-05-2019,Annan,72.5,1.995833333,177.5833333,2.104166667,1.683333333,29.91666667,1.783333333,29.91666667,0.199583333,2.991666667,9.279166667,19.6375,37.08333333,11.70833333,0,27
510,25-05-2019,Annan,67.41666667,1.983333333,187.875,2.8125,2.579166667,29.45833333,1.7875,29.45833333,0.250833333,2.420833333,11.43333333,17.90416667,39.70833333,12.29166667,0.275,28
511,26-05-2019,Annan,72.16666667,2.0375,199.7083333,1.904166667,1.8125,30.66666667,1.791666667,30.66666667,0.218333333,2.329166667,9.1625,16.83333333,39.79166667,11.58333333,0,29
512,27-05-2019,Annan,69.20833333,2,209.1666667,2.170833333,1.970833333,30.16666667,1.783333333,30.16666667,0.156666667,3.016666667,9.479166667,24.525,48.45833333,18.25,0,31
513,28-05-2019,Annan,70.79166667,1.941666667,190.875,2.025,1.729166667,30.25,1.795833333,30.25,0.109166667,1.395833333,9.441666667,23.64166667,48.75,17.66666667,0,29
514,29-05-2019,Annan,69.625,1.933333333,203.4166667,1.95,1.466666667,30.54166667,1.7625,30.54166667,0.144166667,1.45,7.120833333,17.0125,38.5,8.916666667,0,28
515,30-05-2019,Annan,68.33333333,1.9125,205.9583333,2.404166667,2.095833333,29.83333333,1.816666667,29.83333333,0.113333333,3.083333333,7.1,15.44583333,33.625,9.916666667,0,28
516,31-05-2019,Annan,69.25,1.925,187.7916667,2.075,1.816666667,30.375,1.808333333,30.375,0.090833333,1.795833333,8.3375,28.05833333,48.83333333,17.91666667,0,29
517,01-06-2019,Annan,72.04166667,1.9,204.3333333,1.945833333,1.558333333,30.20833333,1.858333333,30.20833333,0.142083333,0.8125,11.21666667,37.29166667,67.95833333,28.83333333,0.033333333,33
518,02-06-2019,Annan,70.04166667,2,170.2916667,2.229166667,1.6125,29.04166667,1.975,29.04166667,0.180416667,2.608333333,18.11666667,37.65416667,90.625,43.70833333,0,34
519,03-06-2019,Annan,72.75,2.154166667,117.0833333,2.029166667,0.941666667,29.83333333,1.9875,29.83333333,0.221666667,1.55,15.025,36.70833333,72.125,36.75,0,28
520,04-06-2019,Annan,68.625,2.195833333,177.3666667,1.808333333,1.204166667,30.375,1.808333333,30.375,0.159583333,2.6375,10.725,29.00833333,43.58333333,17.75,0,28
521,05-06-2019,Annan,67.125,1.970833333,181.5,1.908333333,1.620833333,30.66666667,1.758333333,30.66666667,0.174583333,3.6125,7.9625,18.30416667,39.29166667,13.33333333,0,27
522,06-06-2019,Annan,67.08333333,1.9375,208.25,2.483333333,2.175,30.66666667,1.741666667,30.66666667,0.04875,2.416666667,4.708333333,19.20833333,43.625,11.75,0,29
523,07-06-2019,Annan,70.25,1.779166667,201.2875,2.166666667,1.866666667,29.66666667,1.75,29.66666667,0.14375,1.7125,8.020833333,21.91666667,35.95833333,9.375,1.333333333,28
524,08-06-2019,Annan,76.625,1.895833333,206.75,1.983333333,1.55,30.20833333,1.808333333,30.20833333,0.161666667,3.225,9.108333333,20.62916667,42.16666667,13.79166667,0.008333333,30
525,09-06-2019,Annan,73.91666667,1.983333333,170.25,1.9875,1.6,30.04166667,1.808333333,30.04166667,0.12875,2.883333333,8.729166667,23.09166667,42.16666667,12,0.033333333,27
526,10-06-2019,Annan,70.625,1.945833333,176.5833333,2.629166667,2.166666667,27.54166667,1.879166667,27.54166667,0.09,3.470833333,11.1,31.2375,72.625,17.08333333,0.741666667,30
527,11-06-2019,Annan,84.33333333,1.979166667,112.1583333,2.258333333,0.958333333,28.125,1.916666667,28.125,0.127083333,2.6625,12.1375,32.875,60.08333333,24.25,0.441666667,27
528,12-06-2019,Annan,82.91666667,2.058333333,143,1.670833333,0.816666667,28.70833333,2.066666667,28.70833333,0.282916667,3.020833333,18.94166667,23.575,65.16666667,28.58333333,1.175,29
529,13-06-2019,Annan,80.79166667,2.358333333,164.7916667,1.583333333,0.85,29.16666667,1.895833333,29.16666667,0.125,0.8875,8.479166667,37.89166667,56.75,27.08333333,0,30
530,14-06-2019,Annan,78.25,2.025,216.9583333,1.533333333,1.066666667,29.95833333,1.929166667,29.95833333,0.167083333,1.2875,11.74166667,31.81666667,63.91666667,29.5,0,34
531,15-06-2019,Annan,73.41666667,2.091666667,141.4583333,1.579166667,0.9375,30.33333333,1.854166667,30.33333333,0.309166667,3.154166667,15.92083333,26.84166667,63.54166667,27.79166667,0,28
532,16-06-2019,Annan,69.58333333,2.158333333,184.8291667,1.708333333,1.216666667,30.20833333,1.816666667,30.20833333,0.135,2.241666667,8.595833333,21.4625,43,16.625,0,28
533,17-06-2019,Annan,69.70833333,1.945833333,205.375,1.95,1.354166667,30.58333333,1.795833333,30.58333333,0.262916667,4.008333333,10.22083333,16.9625,42.29166667,13.625,0,29
534,18-06-2019,Annan,70.29166667,2.05,173.5,2.054166667,1.825,30.54166667,1.808333333,30.54166667,0.332916667,5.25,17.025,15.47916667,56.875,15.91666667,0,29
535,19-06-2019,Annan,68.70833333,2.145833333,124.2083333,2.1625,1.895833333,30.75,1.816666667,30.75,0.180416667,3.070833333,12.0875,34.02916667,58.58333333,23.58333333,0.025,27
536,20-06-2019,Annan,69.41666667,2.0125,165.4166667,2.1625,1.591666667,30.16666667,1.720833333,30.16666667,0.08375,2.391666667,10.0125,22.875,41.125,12.95833333,0.175,27
537,21-06-2019,Annan,69.16666667,1.7875,171.5416667,3.958333333,3.804166667,26.625,1.720833333,26.625,0.372916667,5.620833333,13.10416667,18.12083333,39.66666667,12.79166667,3.008333333,27
538,22-06-2019,Annan,83.08333333,2.1125,155.5,2.9125,2.816666667,27.91666667,1.804166667,27.91666667,0.615416667,6.55,19.77083333,10.6875,69.625,27.16666667,1.966666667,30
539,23-06-2019,Annan,81.33333333,2.4125,141.25,2.454166667,2.1375,30.375,3.025,30.375,0.168333333,3.3,9.379166667,21.8875,82.66666667,37.66666667,0,30
